X,Y,Z
-0.245217,0.328473,-0.0299021
-0.554404,-0.237308,0.803796
0.053074,0.277198,0.564708
0.384224,-0.299464,1.00181
-0.718487,0.539392,0.365169
0.157285,0.455522,0.222435
0.0204978,0.150046,1.00106
-0.0693254,-0.108813,1.2344
-0.476147,0.291551,0.00465782
0.18529,0.415226,0.886956
0.0626892,0.649752,0.530363
-0.404643,0.183487,1.10343
0.370431,0.636747,0.563968
0.665828,0.090266,0.906798
0.0998602,0.639364,0.370086
-0.73771,-0.00467712,0.598907
-0.171665,0.304057,1.04978
-0.0640352,-0.441538,0.926269
0.546578,0.256294,0.95477
0.146044,0.437838,0.528277
0.543291,0.13213,0.367418
-0.641671,0.589962,0.190255
0.268413,-0.309087,1.12953
0.208841,0.542279,-0.0823385
0.0149728,0.421601,0.839049
-0.817498,0.372942,0.295987
0.388141,0.612972,0.812983
-0.0966814,0.468994,0.468447
-0.20545,0.746258,0.144853
-0.164367,0.141047,-0.161193
-0.596653,-0.247825,0.9849
-0.237497,-0.612571,0.44949
-0.228002,0.562379,0.712141
-0.66532,0.554554,0.155164
0.020468,0.31499,1.1521
-0.029623,-0.195416,1.19278
0.0512691,0.300454,1.14
0.474331,0.0290177,0.890008
-0.147664,0.182104,1.21437
0.227951,-0.206358,1.09381
0.159675,-0.240547,1.04667
-0.0670815,-0.472376,0.786264
-0.13149,0.463126,-0.154716
0.188434,-0.229125,0.44542
-0.662021,0.526911,0.370569
-0.0487293,-0.430485,-0.0311257
-0.0236322,0.214163,1.0294
0.110647,0.193451,0.899067
-0.162849,-0.354896,1.10151
0.325604,-0.156343,1.09547
-0.535202,-0.348259,1.00609
0.00111222,-0.136162,1.11112
-0.253851,0.243969,0.964862
0.272663,-0.487545,0.815784
0.0640303,0.20337,0.965439
0.123498,0.121407,1.23801
0.477225,0.563318,0.478188
-0.299974,-0.330073,1.03213
0.299913,-0.10945,1.14531
0.458468,0.583133,0.811748
0.278443,0.778634,0.440043
0.330502,0.0552116,0.607615
0.155442,-0.00673655,0.830092
-0.121441,0.487872,-0.0429369
-0.649889,-0.39667,0.866698
-0.649482,-0.0480142,0.949323
0.442788,0.559311,0.0748992
-0.462446,0.500589,0.697674
0.216829,0.404993,0.958526
-0.502878,0.287335,0.947129
0.247132,0.246081,0.402223
0.0953892,0.0958754,1.238
0.0882938,0.0237208,1.25244
0.476644,0.178711,0.474953
-0.033252,-0.196453,0.680886
0.470533,-0.162982,0.944346
0.15475,-0.0923613,1.14251
0.55097,-0.0923215,0.691124
0.132385,-0.0563055,1.02721
0.45445,0.0730735,0.260794
0.48663,0.485738,0.200584
0.487117,-0.127113,-0.0731253
-0.753093,-0.212289,0.380947
0.0526273,0.626224,0.523346
-0.399386,0.615574,0.207828
-0.559429,-0.1162,0.881701
-0.0465656,0.779704,0.566161
0.43922,0.418087,-0.0778646
0.61178,0.165722,1.00079
-0.169465,-0.0476495,1.07952
0.145649,-0.385926,0.669359
0.0831676,0.0205934,1.13767
-0.479421,-0.0622955,0.295884
0.18253,0.350859,1.14911
0.367667,0.14594,0.662252
-0.754513,0.519506,0.455951
0.134742,0.387784,1.15712
0.251123,-0.122412,0.960325
0.107814,0.283785,1.13515
0.666726,0.297129,0.708125
0.299904,0.501493,0.779231
-0.255855,0.590366,0.680338
-0.111995,-0.111092,1.16941
-0.45977,-0.326046,1.01871
-0.381485,0.275529,0.227813
0.0959433,-0.219156,1.17687
-0.192868,0.315573,1.10666
-0.315099,0.674027,0.647963
-0.267145,-0.27895,0.787726
-0.481498,0.373696,0.792874
-0.210155,0.758958,0.671671
0.615872,0.298326,0.0806423
0.587802,0.521602,0.491296
0.12415,-0.253895,0.8031
-0.0700706,-0.0889358,1.24598
0.118504,0.485833,0.651527
-0.112121,0.53786,0.378872
-0.149106,-0.120264,1.20709
-0.464872,0.393776,0.939136
-0.612012,0.518422,0.795027
0.236056,-0.216708,0.783598
-0.394115,-0.112793,0.987076
-0.0821111,-0.374511,0.969557
0.499363,-0.39966,0.757005
0.49462,-0.072004,0.889527
0.0882941,0.248118,1.02693
0.271369,0.761886,0.723486
0.380931,-0.31791,1.05386
0.272613,0.480131,-0.0950146
-0.36058,0.216269,0.724394
-0.469975,0.285183,-0.00779217
-0.137903,0.302175,0.483037
-0.20459,0.273874,-0.10007
0.58759,-0.262788,0.495174
-0.482924,0.164944,0.97471
0.105497,0.840026,0.42622
0.111063,-0.128835,1.17171
0.237026,0.128387,1.11008
0.196883,0.602003,0.597285
0.318858,0.247866,0.239981
0.400112,0.510735,0.672234
-0.258187,0.552627,-0.067805
-0.129651,0.594293,0.859045
-0.0890082,0.585724,0.745786
-0.273967,0.00732762,1.06021
-0.557544,-0.445345,0.727979
-0.0148578,0.50383,-0.179358
-0.518512,-0.271265,0.265124
0.557783,-0.0487343,0.320112
0.544087,0.556854,-0.0835893
-0.107446,-0.602668,0.499335
0.310136,0.0375303,0.685312
0.394714,0.786589,0.599868
0.873866,0.128807,0.185528
-0.28644,-0.375929,0.0575106
-0.345974,0.727299,0.778566
-0.391675,-0.476093,0.88159
0.734856,0.255119,0.443385
0.602443,0.333459,0.120486
-0.26517,-0.283608,1.08109
-0.722297,-0.155727,0.536156
-0.183289,0.726637,0.326436
0.487842,-0.040982,1.06994
0.536008,-0.265775,1.02884
0.0999574,0.840581,0.487489
0.20616,0.571729,1.01822
-0.16892,-0.43763,0.645595
-0.192598,0.510608,0.38185
0.0131783,0.40061,0.82166
0.0396771,-0.203893,1.07107
0.808083,0.179019,0.317443
-0.275987,-0.226938,1.14239
-0.0610746,0.798853,0.670927
-0.375569,0.815616,0.461257
0.510924,0.671667,0.243045
-0.169451,0.755498,0.740975
0.116211,0.468095,0.84887
-0.340783,-0.0811991,0.394521
-0.561506,-0.176415,0.130123
-0.624421,-0.211548,0.499722
0.156694,0.302131,-0.128217
0.304668,0.718902,0.566433
-0.0874908,0.172415,-0.188973
-0.0517038,0.189005,1.20868
-0.0781168,0.299055,0.188979
-0.592346,-0.137774,-0.0670061
0.000874142,0.210555,1.2071
0.549214,0.419113,0.692674
-0.138991,-0.15289,1.23606
-0.429627,-0.222351,1.08805
0.635428,0.561723,0.361494
0.0178893,-0.161282,0.0105104
0.144293,0.446364,0.883872
0.601347,-0.0214885,0.534456
0.106107,0.0914699,1.23592
0.454398,0.161928,0.597686
0.143798,0.15575,1.02626
-0.0802624,0.589695,0.185651
-0.305163,-0.273887,1.06327
-0.116307,0.386255,1.09463
-0.409358,-0.255274,0.485878
-0.332839,-0.0922281,1.15826
-0.077795,0.593357,1.04629
0.635793,-0.206086,0.914947
0.564314,0.463828,0.213235
-0.608408,0.341639,0.513115
0.100542,0.316741,1.06491
-0.112375,0.644308,0.568092
0.260725,0.660072,0.515634
0.108154,0.220313,1.1393
-0.0171047,0.828348,0.659589
0.083893,-0.152375,0.823895
0.191604,-0.0452546,1.16474
0.704699,0.109478,0.107497
-0.448653,-0.335955,1.07421
-0.234517,0.2044,1.18482
-0.483733,-0.278261,0.217926
0.410169,0.255263,0.558662
-0.159428,-0.150218,1.22087
-0.583812,-0.22454,0.938302
0.125219,0.81317,-0.0383767
-0.215868,-0.124512,1.17935
-0.737808,0.222577,0.40847
-0.0567907,0.402086,0.888458
-0.0666965,0.03577,1.25715
-0.574406,0.41426,0.752172
0.3477,0.503302,0.947265
-0.146734,0.500002,0.547368
-0.511472,-0.400804,0.60679
0.622787,0.185557,0.209975
0.43087,-0.280955,-0.152178
0.510907,-0.144226,0.222832
0.276875,0.333785,0.117074
-0.603275,0.15267,0.761245
0.675142,-0.0849857,0.805757
-0.0441145,0.815388,0.607807
-0.199434,0.822791,0.612571
-0.202737,-0.0987421,1.17497
-0.00819179,0.343033,0.217861
-0.0993786,-0.267423,1.16178
0.561919,-0.325762,0.467088
0.0642073,0.619163,0.809989
0.355483,0.618552,0.389083
-0.00419987,0.127815,0.895153
0.517636,0.171969,0.526128
-0.244856,-0.0492242,1.23159
0.462702,0.126058,1.01682
0.494882,0.0779722,0.927744
0.766542,0.174492,0.620516
-0.32988,0.0784879,0.24516
0.231592,0.345178,1.05807
-0.381817,0.633541,0.573075
-0.0434364,-0.466204,1.10458
-0.609548,-0.458594,0.57206
-0.333357,0.223817,0.192767
